Unnamed: 0,Tweets,id,lens,date,place,coordinateS,lang,source,likes,retweets,Clean_Tweet
2706,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/TFFIGMEoXM""",1389516112015073283,275,2021-05-04 09:43:51,,,en,Twitter for iPhone,0,0,bmonalisas account rape one hundred detailing abuse tigray wave unspeakablexcxaatrocities including widespread sexual assault targeting woman committed last month weaponizedrape
2707,#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/TFFIGMEoXM,1389515928744964101,278,2021-05-04 09:43:08,,,en,Twitter for iPhone,0,0,weaponizedrape yearold tigrayan high school graduate survived attempted rape left sevengunshot wound amputated arm wanted known resisted
2708,"The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz",1389515749904027648,264,2021-05-04 09:42:25,,,en,Twitter for iPhone,0,0,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated defiance display tigraywarrapevictims weaponizedrape
2709,"#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.” #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/TFFIGMEoXM",1389515581334958081,277,2021-05-04 09:41:45,,,en,Twitter for iPhone,0,0,rape used weapon fighting rage remote part tigray region “even shouted” one woman said “there one listen” tigraywarrapevictims weaponizedrape
2711,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1389515236223377409,140,2021-05-04 09:40:22,,,en,Twitter Web App,0,10365,kellcey story bear witness countless woman gone also offer message
2712,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1389515234935726081,140,2021-05-04 09:40:22,,,en,Twitter for iPhone,0,10365,kellcey story bear witness countless woman gone also offer message
2714,RT @JusticeOzzie: Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo #InquiryN…,1389514965099323396,140,2021-05-04 09:39:18,,,en,Twitter Web App,0,33,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquiryn
2716,RT @SafelineOrg: Our National #Male #Survivor #Helpline and #Online service is open today 8am-8pm for emotional #support advice and informa…,1389513946130944002,140,2021-05-04 09:35:15,,,en,Twitter for iPhone,0,10,national male survivor helpline online service open today ampm emotional support advice informa
2717,"RT @PixelProject: #DRC: Hope in Harmony

https://t.co/Q7zvGKE9Fd

#VAW #Rape #ConflictZones #HealingInSong",1389513486577848323,106,2021-05-04 09:33:25,,,en,Twitter for iPhone,0,1,drc hope harmony vaw rape conflictzones healinginsong
2718,"#DRC: Hope in Harmony

https://t.co/Q7zvGKE9Fd

#VAW #Rape #ConflictZones #HealingInSong",1389512626384752643,88,2021-05-04 09:30:00,,,en,TweetDeck,0,1,drc hope harmony vaw rape conflictzones healinginsong
2719,@vanOnselenP Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo  #InquiryNow #IStandWithKateThornton https://t.co/xkFolyb6UY,1389512489453473793,185,2021-05-04 09:29:28,,,en,Twitter for iPhone,5,2,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquirynow istandwithkatethornton
2720,@vanOnselenP Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo  #InquiryNow #IStandWithKateThornton https://t.co/OjwjhO2LWe,1389512422906544129,185,2021-05-04 09:29:12,,,en,Twitter for iPhone,2,2,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquirynow istandwithkatethornton
2721,RT @KarenBlade15: #justice4stuart #justice for all the #victims of #rape.  😢,1389512364492533766,76,2021-05-04 09:28:58,,,en,Twitter for iPhone,0,4,justicestuart justice victim rape
2722,"RT @Mellayfre: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body devastated but he…",1389512250394873858,140,2021-05-04 09:28:31,,,en,Twitter for Android,0,25,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated
2723,"RT @hyrbyair_marri: If the so-called civilised world and the #UN had taken serious notice of the incident in #Dhaka on 21st Feb 1952, then…",1389511369473540099,139,2021-05-04 09:25:01,,,en,Twitter for Android,0,143,socalled civilised world taken serious notice incident dhaka feb
2724,"The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz",1389510631485755395,264,2021-05-04 09:22:05,,,en,Twitter Web App,1,0,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated defiance display tigraywarrapevictims weaponizedrape
2725,RT @JusticeOzzie: Ms Brittany Higgins : “At the start of the meeting he (Scott Morrison) made a concession that he was sorry for my feeling…,1389509670218444800,140,2021-05-04 09:18:15,,,en,Twitter for Android,0,279,brittany higgins “at start meeting scott morrison made concession sorry feeling
2726,"RT @momof_hml: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman sai…",1389509140414926848,140,2021-05-04 09:16:09,,,en,Twitter for Android,0,18,rape used weapon fighting rage remote part tigray region “even shouted” one woman sai
2727,RT @JusticeOzzie: Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo #InquiryN…,1389509040842055681,140,2021-05-04 09:15:45,,,en,Twitter for iPhone,0,33,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquiryn
2728,"RT @momof_hml: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman sai…",1389507768084832262,140,2021-05-04 09:10:42,,,en,Twitter Web App,0,18,rape used weapon fighting rage remote part tigray region “even shouted” one woman sai
2729,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1389507623414689796,140,2021-05-04 09:10:07,,,en,Twitter Web App,0,10365,kellcey story bear witness countless woman gone also offer message
2730,RT @NamboEdwin: #Rape Yesterday I learned that my niece in Lusaka was raped by her grandpa on the mother’s side! After raping the little gi…,1389507591177375745,140,2021-05-04 09:10:00,,,en,Twitter for Android,0,19,rape yesterday learned niece lusaka raped grandpa mother’s side raping little
2731,RT @NamboEdwin: #Rape Yesterday I learned that my niece in Lusaka was raped by her grandpa on the mother’s side! After raping the little gi…,1389506553955356675,140,2021-05-04 09:05:52,,,en,Twitter for iPhone,0,19,rape yesterday learned niece lusaka raped grandpa mother’s side raping little
2732,RT @WorkPsychol: #Edinburgh has clearly gone to the dogs. It used to be a city of culture 🥴 today they appointed a transwoman without any g…,1389505053338243073,140,2021-05-04 08:59:55,,,en,Twitter for Android,0,4,edinburgh clearly gone dog used city culture today appointed transwoman without
2733,"RT @Priyank10450870: This is over-educated, most intellectual, most loving and pluralist and secular Bengal not a sanghi gaumutra drinking…",1389504232538054657,139,2021-05-04 08:56:39,,,en,Twitter for Android,0,19,overeducated intellectual loving pluralist secular bengal sanghi gaumutra drinking
2734,"b""RT @CoE_endVAW: \xf0\x9f\x94\xb8For a decade the #IstanbulConvention has promoted #women's equal safety and protection against violence, including #rape.\xe2\x80\xa6""",1389503041955672068,139,2021-05-04 08:51:55,,,en,Twitter Web App,0,23,xfxfxxbfor decade istanbulconvention promoted womens equal safety protection violence including rapexexxa
2735,"RT @Mellayfre: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body devastated but he…",1389502159281065993,140,2021-05-04 08:48:25,,,en,Twitter for Android,0,25,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated
2736,The level of abuse smh.... ameanza na #periodshaming then #rape https://t.co/p8UJ8MEcfg,1389500800360226817,87,2021-05-04 08:43:01,,,en,Twitter for Android,3,1,level abuse smh ameanza periodshaming rape
2737,"RT @momof_hml: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman sai…",1389500610936987650,140,2021-05-04 08:42:15,,,en,Twitter Web App,0,18,rape used weapon fighting rage remote part tigray region “even shouted” one woman sai
2738,"#BengalViolence
#tmcgoons #BengalBurning #ShameOnMamata 
#Rape #Violence #woman 
It seems the death infront of us.
#SaveBJPKaryakartas
#SaveBengalBJPsupporters 
#SaveBengal 
@AmitShah
 
@amitmalviya
 
@rajnathsingh
 
@JPNadda
 
@BJP4India https://t.co/lksTugQo6p",1389500403759292419,262,2021-05-04 08:41:26,,,en,Twitter Web App,0,0,bengalviolence tmcgoons bengalburning shameonmamata rape violence woman seems death infront savebjpkaryakartas savebengalbjpsupporters savebengal
2739,RT @SafelineOrg: Our National #Male #Survivor #Helpline and #Online service is open today 8am-8pm for emotional #support advice and informa…,1389500078994432008,140,2021-05-04 08:40:09,,,en,Twitter Web App,0,10,national male survivor helpline online service open today ampm emotional support advice informa
2740,RT @SafelineOrg: Our National #Male #Survivor #Helpline and #Online service is open today 8am-8pm for emotional #support advice and informa…,1389499818503024646,140,2021-05-04 08:39:07,,,en,TweetDeck,0,10,national male survivor helpline online service open today ampm emotional support advice informa
2741,RT @SafelineOrg: Our National #Male #Survivor #Helpline and #Online service is open today 8am-8pm for emotional #support advice and informa…,1389499639179747332,140,2021-05-04 08:38:24,,,en,Twitter for iPhone,0,10,national male survivor helpline online service open today ampm emotional support advice informa
2742,RT @NamboEdwin: #Rape Yesterday I learned that my niece in Lusaka was raped by her grandpa on the mother’s side! After raping the little gi…,1389499636159811586,140,2021-05-04 08:38:23,,,en,Twitter for Android,0,19,rape yesterday learned niece lusaka raped grandpa mother’s side raping little
2743,RT @NamboEdwin: #Rape Yesterday I learned that my niece in Lusaka was raped by her grandpa on the mother’s side! After raping the little gi…,1389499516735328258,140,2021-05-04 08:37:55,,,en,Twitter for Android,0,19,rape yesterday learned niece lusaka raped grandpa mother’s side raping little
2744,"b""RT @PixelProject: #AUSTRALIA: No public outrage, no vigils: Australia's silence at violence against Indigenous women\n\nhttps://t.co/TMjAIwRI\xe2\x80\xa6""",1389498581363658752,140,2021-05-04 08:34:12,,,en,Twitter for iPad,0,5,australia public outrage vigil australia silence violence indigenous womennn
2745,"b""\xe2\x80\x98A Tigrayan womb should never give birth\xe2\x80\x99: #Rape in #Tigray'\nDisplaced people from Ethiopia\xe2\x80\x99s western Tigray region report cases of #rape, #looting and #extrajudicial killings allegedly perpetrated by #Amhara forces.\n@UN_Women @USAmbUN @EUCouncil @UN https://t.co/G36FzVSU8y""",1389496775497687048,274,2021-05-04 08:27:01,,,en,Twitter for iPhone,0,0,bxexxa tigrayan womb never give birthxexx rape tigrayndisplaced people ethiopiaxexxs western tigray region report case rape looting extrajudicial killing allegedly perpetrated amhara forcesn
2746,"b""RT @its_AChauhan: A software (Instagram) can see it is sensitive, but you can't. If for you questioning #Rape is also selective you are not\xe2\x80\xa6""",1389496551073005569,140,2021-05-04 08:26:08,,,en,Twitter for Android,0,3,software instagram see sensitive cant questioning rape also selective notxexxa
2747,"b""RT @its_AChauhan: A software (Instagram) can see it is sensitive, but you can't. If for you questioning #Rape is also selective you are not\xe2\x80\xa6""",1389496478633107458,140,2021-05-04 08:25:50,,,en,Twitter for Android,0,3,software instagram see sensitive cant questioning rape also selective notxexxa
2748,"b""RT @its_AChauhan: A software (Instagram) can see it is sensitive, but you can't. If for you questioning #Rape is also selective you are not\xe2\x80\xa6""",1389496411356467207,140,2021-05-04 08:25:34,,,en,Twitter for Android,0,3,software instagram see sensitive cant questioning rape also selective notxexxa
2749,"b""#MonaLisa's account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable\xc2\xa0atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/NGvMZC68ct""",1389496098687881216,275,2021-05-04 08:24:20,,,en,Twitter for Android,1,0,bmonalisas account rape one hundred detailing abuse tigray wave unspeakablexcxaatrocities including widespread sexual assault targeting woman committed last month weaponizedrape
2750,"b""A software (Instagram) can see it is sensitive, but you can't. If for you questioning #Rape is also selective you are nothing but an #bigoted #communal #hypocrite. \n#TMCViolence #tmcgoons #TMCTerror https://t.co/y96mHMlvzT""",1389496068576989185,222,2021-05-04 08:24:12,,,en,Twitter for Android,7,3,software instagram see sensitive cant questioning rape also selective nothing bigoted communal hypocrite ntmcviolence tmcgoons tmcterror
2751,#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/NGvMZCnJB3,1389496058263244800,278,2021-05-04 08:24:10,,,en,Twitter for Android,1,0,weaponizedrape yearold tigrayan high school graduate survived attempted rape left sevengunshot wound amputated arm wanted known resisted
2752,"The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz",1389496037836947459,264,2021-05-04 08:24:05,,,en,Twitter for Android,1,0,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated defiance display tigraywarrapevictims weaponizedrape
2753,RT @NamboEdwin: #Rape Yesterday I learned that my niece in Lusaka was raped by her grandpa on the mother’s side! After raping the little gi…,1389496028357922817,140,2021-05-04 08:24:03,,,en,Twitter Web App,0,19,rape yesterday learned niece lusaka raped grandpa mother’s side raping little
2754,"#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.” #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/NGvMZC68ct",1389496013212160000,277,2021-05-04 08:23:59,,,en,Twitter for Android,1,0,rape used weapon fighting rage remote part tigray region “even shouted” one woman said “there one listen” tigraywarrapevictims weaponizedrape
2755,"b""You might be accused of rape if you beg for sex. Don't do it. They want to use you apply for victim of rape grants.\n#rape""",1389495950419374080,121,2021-05-04 08:23:44,,,en,Twitter for Android,1,0,byou might accused rape beg sex dont want use apply victim rape grantsnrape
2756,RT @SafelineOrg: Our National #Male #Survivor #Helpline and #Online service is open today 8am-8pm for emotional #support advice and informa…,1389495849911296001,140,2021-05-04 08:23:20,,,en,Twitter Web App,0,10,national male survivor helpline online service open today ampm emotional support advice informa
2757,"RT @Mellayfre: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body devastated but he…",1389493819754881026,140,2021-05-04 08:15:16,,,en,Twitter for Android,0,25,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated
2758,RT @JusticeOzzie: Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo #InquiryN…,1389493682408091648,140,2021-05-04 08:14:44,,,en,Twitter for iPhone,0,33,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquiryn
2759,RT @Mellayfre: #WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gu…,1389492883191959555,140,2021-05-04 08:11:33,,,en,Twitter for iPhone,0,2,weaponizedrape yearold tigrayan high school graduate survived attempted rape left sevengu
2760,RT @NamboEdwin: #Rape Yesterday I learned that my niece in Lusaka was raped by her grandpa on the mother’s side! After raping the little gi…,1389492665931214859,140,2021-05-04 08:10:41,,,en,Twitter for Android,0,19,rape yesterday learned niece lusaka raped grandpa mother’s side raping little
2762,RT @justiceforchar: @rape_uk @SkyNews Signed 💪🏼👊🏼✅ I was a victim of rape at 15 and the police said they don’t have enough evidence to pros…,1389492607936614401,140,2021-05-04 08:10:27,,,en,Twitter Web App,0,2,signed 💪🏼👊🏼✅ victim rape police said don’t enough evidence pro
2763,"RT @momof_hml: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman sai…",1389492455288893440,140,2021-05-04 08:09:51,,,en,Twitter for Android,0,18,rape used weapon fighting rage remote part tigray region “even shouted” one woman sai
2764,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1389492345645711366,140,2021-05-04 08:09:25,,,en,Twitter for iPhone,0,10365,kellcey story bear witness countless woman gone also offer message
2765,@KarenBlade15 Absolutely #rape #justice https://t.co/SqX0tsc16B,1389491996339974144,63,2021-05-04 08:08:02,,,en,Twitter for Android,3,0,absolutely rape justice
2766,"#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.” #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/VtfYmSabIc",1389491950181437442,277,2021-05-04 08:07:51,,,en,Twitter Web App,1,0,rape used weapon fighting rage remote part tigray region “even shouted” one woman said “there one listen” tigraywarrapevictims weaponizedrape
2767,"The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz",1389491887686438912,264,2021-05-04 08:07:36,,,en,Twitter Web App,0,0,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated defiance display tigraywarrapevictims weaponizedrape
2768,RT @KarenBlade15: #justice4stuart #justice for all the #victims of #rape.  😢,1389491886046449665,76,2021-05-04 08:07:35,,,en,Twitter for Android,0,4,justicestuart justice victim rape
2769,#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/VtfYmSabIc,1389491833835687936,278,2021-05-04 08:07:23,,,en,Twitter Web App,0,0,weaponizedrape yearold tigrayan high school graduate survived attempted rape left sevengunshot wound amputated arm wanted known resisted
2770,#MonaLisa‘s account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/VtfYmSabIc,1389491674926096397,275,2021-05-04 08:06:45,,,en,Twitter Web App,0,0,monalisa‘s account rape one hundred detailing abuse tigray wave unspeakable atrocity including widespread sexual assault targeting woman committed last month weaponizedrape
2771,#justice4stuart #justice for all the #victims of #rape.  😢 https://t.co/9mLJ5MPmRT,1389491168350715911,82,2021-05-04 08:04:44,,,en,Twitter for Android,11,4,justicestuart justice victim rape
2772,"b""RT @rachitmittal84: Will the same analogy be fair if boys also try girls &amp; then leave them as preached in your ad. @cars24india ? Wouldn't\xe2\x80\xa6""",1389491155239309312,143,2021-05-04 08:04:41,,,en,Twitter for Android,0,39,analogy fair boy also try girl amp leave preached wouldntxexxa
2773,"If modi doesnt act now, i will never vote to bjp 
#HinduGenocideBengal #BengalBurning #ISIS #JihadiMamta #Rape #Murder https://t.co/uHrzAi7jvo",1389491119185035264,142,2021-05-04 08:04:32,,,en,Twitter Web App,1,0,modi doesnt act never vote bjp hindugenocidebengal bengalburning isi jihadimamta rape murder
2774,RT @SafelineOrg: Our National #Male #Survivor #Helpline and #Online service is open today 8am-8pm for emotional #support advice and informa…,1389490735225921537,140,2021-05-04 08:03:01,,,en,Twitter for iPhone,0,10,national male survivor helpline online service open today ampm emotional support advice informa
2775,"RT @TigRapeVictims: Day 177: #WeaponizedRape 
Tsegay*, a priest from #humera, #Tigray said, #Amara militia, they #kill, #rape, #loot and do…",1389490699444408321,140,2021-05-04 08:02:52,,,en,Twitter for iPhone,0,32,day weaponizedrape tsegay priest humera tigray said amara militia kill rape loot
2776,"RT @momof_hml: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman sai…",1389490662228303876,140,2021-05-04 08:02:44,,,en,Twitter for Android,0,18,rape used weapon fighting rage remote part tigray region “even shouted” one woman sai
2777,RT @justiceforchar: @rape_uk @SkyNews Signed 💪🏼👊🏼✅ I was a victim of rape at 15 and the police said they don’t have enough evidence to pros…,1389490221344034817,140,2021-05-04 08:00:58,,,en,Twitter for Android,0,2,signed 💪🏼👊🏼✅ victim rape police said don’t enough evidence pro
2778,Our National #Male #Survivor #Helpline and #Online service is open today 8am-8pm for emotional #support advice and information for men and boys and those who support them affected by #sexualabuse #rape #CSA in England and Wales #BelieveInYou #MenToo #itsnotok #BreakTheSilence https://t.co/o1MXidjqxs,1389490121536425984,300,2021-05-04 08:00:35,,,en,Twitter for Android,2,10,national male survivor helpline online service open today ampm emotional support advice information men boy support affected sexualabuse rape csa england wale believeinyou mentoo itsnotok breakthesilence
2779,RT @NamboEdwin: #Rape Yesterday I learned that my niece in Lusaka was raped by her grandpa on the mother’s side! After raping the little gi…,1389489860130623488,140,2021-05-04 07:59:32,,,en,Twitter Web App,0,19,rape yesterday learned niece lusaka raped grandpa mother’s side raping little
2780,"@GrumpyOLSoldier #Rape, if it occurred, is a #crime and should be dealt with as such. Regardless, #PersonalResponsibility is going missing. She is an adult: was she held down and made drunk? What possessed her to think it was okay to go into a Ministerial office in that state, time and purpose?",1389489841381937155,295,2021-05-04 07:59:28,,,en,Twitter Web App,5,0,rape occurred crime dealt regardless personalresponsibility going missing adult held made drunk possessed think okay ministerial office state time purpose
2781,"RT @MuseumMekonen: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman…",1389489820330729473,140,2021-05-04 07:59:23,,,en,Twitter for iPhone,0,1,rape used weapon fighting rage remote part tigray region “even shouted” one woman
2782,"RT @momof_hml: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman sai…",1389489455938117634,140,2021-05-04 07:57:56,,,en,Twitter for Android,0,18,rape used weapon fighting rage remote part tigray region “even shouted” one woman sai
2783,#MonaLisa‘s account of #rape is one of hundreds detailing #abuses in #Tigray where wave of unspeakable atrocities including #widespread #sexual assault targeting #women has been committed for the last 6 months. #WeaponizedRape @SecBlinken @USAmbUN @UN https://t.co/Frf8dNVgff,1389486806236868608,275,2021-05-04 07:47:24,,,en,Twitter for Android,0,0,monalisa‘s account rape one hundred detailing abuse tigray wave unspeakable atrocity including widespread sexual assault targeting woman committed last month weaponizedrape
2784,"RT @haderaw5: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman said…",1389486703874768899,140,2021-05-04 07:47:00,,,en,Twitter for Android,0,5,rape used weapon fighting rage remote part tigray region “even shouted” one woman said
2785,#WeaponizedRape: The 18-year-old #Tigrayan high school graduate had survived an attempted #rape that left her with #seven_gunshot wounds and an amputated arm. She wanted it to be known that she had resisted. @Elif_Safak @SholaMos1 @jameelajamil @USAmbUN. https://t.co/Frf8dNVgff,1389486650070286337,278,2021-05-04 07:46:47,,,en,Twitter for Android,0,0,weaponizedrape yearold tigrayan high school graduate survived attempted rape left sevengunshot wound amputated arm wanted known resisted
2786,"RT @mYj4Lkseo8j58ym: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated…",1389486631393005570,140,2021-05-04 07:46:42,,,en,Twitter for Android,0,16,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated
2787,"The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but her defiance on display. #TigrayWarRapeVictims #WeaponizedRape @UN @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUNhttp://tiny.cc/5nxwtz",1389486573503361029,264,2021-05-04 07:46:29,,,en,Twitter for Android,0,0,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated defiance display tigraywarrapevictims weaponizedrape
2788,"#Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. “Even if we had shouted,” one woman said, “there was no one to listen.” #TigrayWarRapeVictims #WeaponizedRape @UN_Women @HouseForeign @Haavisto @EUCouncil @USAmbUN @hrw https://t.co/Frf8dNVgff",1389486486047928320,277,2021-05-04 07:46:08,,,en,Twitter for Android,0,1,rape used weapon fighting rage remote part tigray region “even shouted” one woman said “there one listen” tigraywarrapevictims weaponizedrape
2789,RT @JusticeOzzie: Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo #InquiryN…,1389486367214800897,140,2021-05-04 07:45:40,,,en,Twitter for Android,0,33,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquiryn
2790,"RT @Hiwot_KN: The #rape victim, #Mona_Lisa lay on a hospital bed in Mekelle, the main city in war-torn #Tigray, her body #devastated but he…",1389486269693005827,140,2021-05-04 07:45:16,,,en,Twitter for Android,0,4,rape victim monalisa lay hospital bed mekelle main city wartorn tigray body devastated
2791,"RT @KaceyKells: KELLCEY ""This story not only bears witness to what countless other women have gone through, but also offers a message of ho…",1389485803923935233,140,2021-05-04 07:43:25,,,en,Twitter Web App,0,10365,kellcey story bear witness countless woman gone also offer message
2792,RT @Tigraweyti21: #Rape is being used as a weapon as fighting rages in remote parts of #Tigray region. #TigrayWarRapeVictims #WeaponizedRap…,1389485471668056064,140,2021-05-04 07:42:06,,,en,Twitter for iPhone,0,2,rape used weapon fighting rage remote part tigray region tigraywarrapevictims weaponizedrap
2793,"b""A true story of a woman recovering from mental illness. It's inspiring, brave, funny &amp; honest, with dark scenes and flashbacks to traumatic events. https://t.co/O0JVm2MptP        #memoir #bookboost #truestory #truestories #recovery #sexualabuse #rape #adversity #MENTALHEALTH""",1389485249097314307,279,2021-05-04 07:41:13,,,en,Twitter for Android,0,1,true story woman recovering mental illness inspiring brave funny amp honest dark scene flashback traumatic event memoir bookboost truestory truestories recovery sexualabuse rape adversity mentalhealth
2794,"b""200+ reviews on Amazon &amp; Goodreads **** Life could definitely be worse. Life could definitely be better. Here's my story. Take your mind off things; immerse yourself in someone else's life https://t.co/6v66WcVODz #memoir #mentalhealth #iartg #bookboost #rape #dysfunctionalfamily""",1389485212036440064,283,2021-05-04 07:41:04,,,en,Twitter for Android,6,20,review amazon amp goodreads life could definitely worse life could definitely better here story take mind thing immerse someone elses life memoir mentalhealth iartg bookboost rape dysfunctionalfamily
2795,RT @JusticeOzzie: Christian Porter sporting that ‘allegedly innocent’ look. #auspol #ChristianPorter #LNPCrimeFamily #Rape #MeToo #InquiryN…,1389484617757908994,140,2021-05-04 07:38:42,,,en,Twitter Web App,0,33,christian porter sporting ‘allegedly innocent’ look auspol christianporter lnpcrimefamily rape metoo inquiryn
2796,"RT @rape_uk: #skypapers @SkyNews
100,000 rapes in the UK a year less than 2% ever prosecuted 
These offenders can kill 
Most escalate 
#Eno…",1389484211283836931,140,2021-05-04 07:37:05,,,en,Twitter for Android,0,15,skypapers rape year less ever prosecuted offender kill escalate eno
